id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
2688,andy,0.79,lan,0.8,andy,0.79,lan,c= o-f>0.63
2689,b22,0.87,b22,0.96,b22,0.87,b22,c= o-f>0.63
2690,trump,0.5,trump,0.85,trump,0.5,trump,o-f<0.63
2691,b23,0.93,b23,0.79,b23,0.93,b23,c= o-f>0.63
2692,andy,0.89,lan,0.25,andy,0.89,andy,c= o-f>0.63
2693,b23,0.96,b23,0.87,b23,0.96,b23,c= o-f>0.63
2694,b25,0.91,b11,0.43,b25,0.91,b25,c= o-f>0.63
2695,b11,0.96,b11,0.93,b11,0.96,b11,c= o-f>0.63
2696,b21,0.94,b21,0.97,b21,0.94,b21,c= o-f>0.63
2697,b15,0.83,b21,0.46,b15,0.83,b15,c= o-f>0.63
2698,b25,0.29,b24,0.66,b25,0.29,b21,o-f<0.63
2699,b22,0.89,b22,0.83,b22,0.89,b22,c= o-f>0.63
2700,b18,0.92,b18,0.82,b18,0.92,b18,c= o-f>0.63
2701,b26,0.95,b26,0.63,b26,0.95,b26,c= o-f>0.63
2702,b11,0.92,b11,0.98,b11,0.92,b11,c= o-f>0.63
2703,b26,0.52,b21,0.42,b26,0.52,b21,o-f<0.63
2704,b22,0.96,b22,0.92,b22,0.96,b22,c= o-f>0.63
2705,b22,0.76,b21,0.24,b22,0.76,b21,c= o-f>0.63
2706,andy,0.65,b13,0.6,andy,0.65,andy,o-f<0.63
2707,b11,0.91,b11,0.99,b11,0.91,b11,c= o-f>0.63
2708,b16,0.93,b16,0.71,b16,0.93,b16,c= o-f>0.63
2709,b18,0.98,b18,0.88,b18,0.98,b18,c= o-f>0.63
2710,b27,0.91,b27,0.98,b27,0.91,b27,c= o-f>0.63
2711,b27,0.96,b27,0.86,b27,0.96,b27,c= o-f>0.63
2712,b26,0.9,b26,0.69,b26,0.9,b26,c= o-f>0.63
2713,b16,0.95,b16,0.89,b16,0.95,b16,c= o-f>0.63
2714,b17,0.72,b17,0.82,b17,0.72,b17,c= o-f>0.63
2715,andy,0.61,lan,0.91,andy,0.61,lan,o-f<0.63
2716,b21,0.95,b21,0.95,b21,0.95,b21,c= o-f>0.63
2717,b25,0.85,b22,0.35,b25,0.85,b25,c= o-f>0.63
2718,b12,0.91,b12,0.7,b12,0.91,b12,c= o-f>0.63
2719,b18,0.99,b18,0.85,b18,0.99,b18,c= o-f>0.63
2720,b21,0.95,b21,0.75,b21,0.95,b21,c= o-f>0.63
2721,andy,0.52,lan,0.9,andy,0.52,lan,o-f<0.63
2722,b24,0.93,b24,0.89,b24,0.93,b24,c= o-f>0.63
2723,trump,0.76,trump,0.92,trump,0.76,trump,c= o-f>0.63
2724,b12,0.54,b26,0.42,b12,0.54,b26,o-f<0.63
2725,b26,0.84,b26,0.58,b26,0.84,b26,c= o-f>0.63
2726,b23,0.98,b23,0.94,b23,0.98,b23,c= o-f>0.63
2727,zj,0.87,zj,0.95,zj,0.87,zj,c= o-f>0.63
2728,b18,0.89,b18,0.89,b18,0.89,b18,c= o-f>0.63
2729,b13,0.96,b22,0.5,b13,0.96,b13,c= o-f>0.63
2730,b23,0.91,b23,0.93,b23,0.91,b23,c= o-f>0.63
2731,b22,0.97,b22,0.97,b22,0.97,b22,c= o-f>0.63
2732,b27,0.95,b27,0.98,b27,0.95,b27,c= o-f>0.63
2733,lan,0.81,lan,0.95,lan,0.81,lan,c= o-f>0.63
2734,b23,0.98,b23,0.97,b23,0.98,b23,c= o-f>0.63
2735,b22,0.94,b22,0.87,b22,0.94,b22,c= o-f>0.63
2736,b12,0.64,b12,0.95,b12,0.64,b12,o-f<0.63
2737,b25,0.9,b25,0.94,b25,0.9,b25,c= o-f>0.63
2738,trump,0.88,trump,0.92,trump,0.88,trump,c= o-f>0.63
2739,b17,0.89,b17,0.71,b17,0.89,b17,c= o-f>0.63
2740,b25,0.98,b25,0.9,b25,0.98,b25,c= o-f>0.63
2741,b12,0.95,b12,0.91,b12,0.95,b12,c= o-f>0.63
2742,b21,0.94,b21,0.98,b21,0.94,b21,c= o-f>0.63
2743,b22,0.5,b13,0.84,b22,0.5,b13,o-f<0.63
2744,zj,0.99,zj,0.4,zj,0.99,zj,c= o-f>0.63
2745,andy,0.81,b13,0.54,andy,0.81,andy,c= o-f>0.63
2746,b22,0.74,b20,0.9,b22,0.74,b20,c= o-f>0.63
2747,b20,0.75,b20,0.93,b20,0.75,b20,c= o-f>0.63
2748,b23,0.3,b11,0.93,b23,0.3,b11,o-f<0.63
2749,b12,0.96,b12,0.95,b12,0.96,b12,c= o-f>0.63
2750,b18,0.96,b18,0.8,b18,0.96,b18,c= o-f>0.63
2751,b26,0.97,b26,0.83,b26,0.97,b26,c= o-f>0.63
2752,b20,0.93,b20,0.88,b20,0.93,b20,c= o-f>0.63
2753,b20,0.92,b20,0.95,b20,0.92,b20,c= o-f>0.63
2754,b19,0.95,b19,0.55,b19,0.95,b19,c= o-f>0.63
2755,trump,0.82,trump,0.96,trump,0.82,trump,c= o-f>0.63
2756,b24,0.86,b24,0.9,b24,0.86,b24,c= o-f>0.63
2757,b23,0.97,b23,0.91,b23,0.97,b23,c= o-f>0.63
2758,b12,0.95,b12,0.9,b12,0.95,b12,c= o-f>0.63
2759,b13,0.97,b13,0.96,b13,0.97,b13,c= o-f>0.63
2760,b17,0.96,b17,0.79,b17,0.96,b17,c= o-f>0.63
2761,zj,0.98,zj,0.95,zj,0.98,zj,c= o-f>0.63
2762,b12,0.97,b12,0.87,b12,0.97,b12,c= o-f>0.63
2763,b21,0.58,b26,0.58,b21,0.58,b21,o-f<0.63
2764,b23,0.97,b21,0.2,b23,0.97,b23,c= o-f>0.63
2765,b23,0.97,b23,0.82,b23,0.97,b23,c= o-f>0.63
2766,zj,0.98,zj,0.92,zj,0.98,zj,c= o-f>0.63
2767,b26,0.98,b26,0.36,b26,0.98,b26,c= o-f>0.63
2768,b18,0.52,b16,0.27,b18,0.52,b24,o-f<0.63
2769,b26,0.81,b20,0.39,b26,0.81,b20,c= o-f>0.63
2770,b24,0.92,b24,0.7,b24,0.92,b24,c= o-f>0.63
2771,b11,0.7,b11,0.89,b11,0.7,b11,c= o-f>0.63
2772,b17,0.94,b17,0.78,b17,0.94,b17,c= o-f>0.63
2773,b22,0.95,b22,0.94,b22,0.95,b22,c= o-f>0.63
2774,b23,0.99,b23,0.93,b23,0.99,b23,c= o-f>0.63
2775,b23,0.99,b23,0.88,b23,0.99,b23,c= o-f>0.63
2776,b19,0.24,trump,0.66,b19,0.24,trump,o-f<0.63
2777,b15,0.82,b11,0.44,b15,0.82,b15,c= o-f>0.63
2778,b20,0.86,b20,0.79,b20,0.86,b20,c= o-f>0.63
2779,b26,0.96,b26,0.85,b26,0.96,b26,c= o-f>0.63
2780,b22,0.82,b26,0.4,b22,0.82,b19,c= o-f>0.63
2781,b15,0.86,b15,0.93,b15,0.86,b15,c= o-f>0.63
2782,b18,0.96,b18,0.76,b18,0.96,b18,c= o-f>0.63
2783,andy,0.61,b19,0.51,andy,0.61,andy,o-f<0.63
2784,b26,0.79,b26,0.52,b26,0.79,b26,c= o-f>0.63
2785,b25,0.98,b25,0.8,b25,0.98,b25,c= o-f>0.63
2786,andy,0.79,b13,0.86,andy,0.79,andy,c= o-f>0.63
2787,b13,0.89,b13,0.82,b13,0.89,b13,c= o-f>0.63
2788,zj,0.99,zj,0.93,zj,0.99,zj,c= o-f>0.63
2789,b27,0.97,b27,0.95,b27,0.97,b27,c= o-f>0.63
2790,trump,0.95,trump,0.95,trump,0.95,trump,c= o-f>0.63
2791,trump,0.47,trump,0.97,trump,0.47,trump,o-f<0.63
2792,andy,0.9,b26,0.71,andy,0.9,andy,c= o-f>0.63
2793,b12,0.98,b12,0.95,b12,0.98,b12,c= o-f>0.63
2794,b22,0.35,b15,0.89,b22,0.35,b15,o-f<0.63
2795,b27,0.96,b27,0.96,b27,0.96,b27,c= o-f>0.63
2796,b26,0.93,b26,0.94,b26,0.93,b26,c= o-f>0.63
2797,andy,0.91,b13,0.31,andy,0.91,andy,c= o-f>0.63
2798,b20,0.87,b20,0.91,b20,0.87,b20,c= o-f>0.63
2799,b25,0.96,b25,0.97,b25,0.96,b25,c= o-f>0.63
2800,b18,0.98,b18,0.75,b18,0.98,b18,c= o-f>0.63
